zipcode,model,order,sorder,trend,AIC,BIC,CV_RMSE
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A369BCC0>,"(0, 0, 0)","(1, 1, 1, 12)",,5941.295735844864,5950.989061695428,279232765658.5867
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A36EA518>,"(0, 0, 0)","(1, 1, 2, 12)",,4256.814325680362,4269.473469576056,1.872114206546612e+50
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A36C8518>,"(0, 0, 0)","(2, 0, 0, 12)",,4545.7815451993465,4555.490871087836,106808.67176703595
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A36C8400>,"(0, 0, 0)","(2, 0, 1, 12)",,7385.3215224784935,7398.2672903298135,1955319407.1635647
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A36C8240>,"(0, 0, 0)","(2, 0, 2, 12)",,7427.972121236824,7444.127664321097,1604703333.4835238
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A36719B0>,"(0, 0, 0)","(2, 1, 0, 12)",,4275.789358730452,4285.300810715566,136871.45929094395
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A36C8470>,"(0, 0, 0)","(2, 1, 1, 12)",,5479.733498409452,5492.415434389605,237260.74598008607
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A36713C8>,"(0, 0, 0)","(2, 1, 2, 12)",,4837.3314156576125,4853.15534552723,61386547430732.375
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A36D5278>,"(0, 0, 1)","(0, 0, 0, 12)",,5949.648508963299,5956.342724024734,604465.1588524235
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A32BBFD0>,"(0, 0, 1)","(0, 0, 1, 12)",,5577.021277637012,5586.886078729095,2084305.857257546
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A36465C0>,"(0, 0, 1)","(0, 0, 2, 12)",,8784.571586074075,8797.474572768928,124663962.54931664
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A3646860>,"(0, 0, 1)","(0, 1, 0, 12)",,4893.957684528268,4900.534218589657,127431.36452100397
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A36D52B0>,"(0, 0, 1)","(0, 1, 1, 12)",,6775.93620419467,6785.613444215809,252173.20102592872
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A369BE48>,"(0, 0, 1)","(0, 1, 2, 12)",,5285.304436995241,5297.940658192099,58094796.26050917
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A36160F0>,"(0, 0, 1)","(1, 0, 0, 12)",,5617.3817457350415,5627.276697834685,86108.26326988732
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A36461D0>,"(0, 0, 1)","(1, 0, 1, 12)",,5563.167626407505,5576.320694530283,218556.91760815599
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A32C9358>,"(0, 0, 1)","(1, 0, 2, 12)",,5228.382012649148,5244.510746017714,393431.6968093831
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A32C93C8>,"(0, 0, 1)","(1, 1, 0, 12)",,4450.193511815282,4459.902837703772,117425.54397796556
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A32A3C88>,"(0, 0, 1)","(1, 1, 1, 12)",,5823.340005237789,5836.242991932642,509734354187.76245
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A32A38D0>,"(0, 0, 1)","(1, 1, 2, 12)",,5227.565315560407,5243.36059205648,4360059657152.6357
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A32A3978>,"(0, 0, 1)","(2, 0, 0, 12)",,5282.494866829546,5295.4406346808655,605339.4345956041
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A33D2EB8>,"(0, 0, 1)","(2, 0, 1, 12)",,5284.493669571569,5300.675879385719,264623.0057243154
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A33D26A0>,"(0, 0, 1)","(2, 0, 2, 12)",,5377.461416063061,5396.8158961053405,499741.52795350424
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A32C9C88>,"(0, 0, 1)","(2, 1, 0, 12)",,4169.891794055419,4182.573730035572,125713.70939623806
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A33D2E48>,"(0, 0, 1)","(2, 1, 1, 12)",,5341.351450198584,5357.203870173775,94535372109.93202
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A340B390>,"(0, 0, 1)","(2, 1, 2, 12)",,5216.779643521695,5235.733975316983,4640179271201491.0
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A340B240>,"(0, 0, 2)","(0, 0, 0, 12)",,9789.799293993536,9799.82629674943,606745.2857657804
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A33D23C8>,"(0, 0, 2)","(0, 0, 1, 12)",,5551.422655118422,5564.555470033374,13678078.29265159
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A32B8D30>,"(0, 0, 2)","(0, 0, 2, 12)",,25809.927394330378,25826.02917345577,1699679672.6201193
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A34662E8>,"(0, 0, 2)","(0, 1, 0, 12)",,4825.394871313369,4835.244482499583,125894.90788198463
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A32B8BA8>,"(0, 0, 2)","(0, 1, 1, 12)",,6739.5272135338555,6752.408636834169,305257.4692085526
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A3014908>,"(0, 0, 2)","(0, 1, 2, 12)",,5255.165705171378,5270.932163143867,53772702.47007921
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A3014320>,"(0, 0, 2)","(1, 0, 0, 12)",,5622.141123110705,5635.334392576897,210162.8827806292
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A340BB38>,"(0, 0, 2)","(1, 0, 1, 12)",,5813.459064213749,5829.875082857439,283527.4186257819
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A3006208>,"(0, 0, 2)","(1, 0, 2, 12)",,49595.2196887659,49614.54182371637,647909.3667058444
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A3006198>,"(0, 0, 2)","(1, 1, 0, 12)",,4500.022128293005,4512.967896144325,102505.61127059719
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A3014940>,"(0, 0, 2)","(1, 1, 1, 12)",,4355.569030328832,4371.670809454224,202557.9394333258
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A32B8BE0>,"(0, 0, 2)","(1, 1, 2, 12)",,5597.722598391673,5616.64234795866,101810524077276.2
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A3031E48>,"(0, 0, 2)","(2, 0, 0, 12)",,5287.327872955992,5303.510082770142,73144973.31851126
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A3006240>,"(0, 0, 2)","(2, 0, 1, 12)",,59608.96592655611,59628.38457833309,10873130.392730694
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A2EC4D30>,"(0, 0, 2)","(2, 0, 2, 12)",,35788.63013865163,35811.17262942718,1316658.6039363204
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A30315C0>,"(0, 0, 2)","(2, 1, 0, 12)",,4142.283089188026,4158.135509163217,131667.16635454554
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A2EACAC8>,"(0, 0, 2)","(2, 1, 1, 12)",,5451.749234542718,5470.772138512947,2.955468203734486e+18
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A2EAC978>,"(0, 0, 2)","(2, 1, 2, 12)",,5175.888470181722,5197.961511343206,60726403471865.055
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A2DD1978>,"(0, 1, 0)","(0, 0, 0, 12)",,4195.2612331668015,4198.6083406975185,112710.51094765366
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A2FD8C88>,"(0, 1, 0)","(0, 0, 1, 12)",,3964.8596550207,3971.4361890820887,109729.5438467602
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A3031B38>,"(0, 1, 0)","(0, 0, 2, 12)",,3740.0061563327463,3749.683396353886,326308.09430359525
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A2FD8080>,"(0, 1, 0)","(0, 1, 0, 12)",,4063.062217051204,4066.3504840818982,114095.32676624977
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A2EAC438>,"(0, 1, 0)","(0, 1, 1, 12)",,3797.0577780713847,3803.5092714188113,98897.30852678475
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A3031B00>,"(0, 1, 0)","(0, 1, 2, 12)",,3563.123683192808,3572.600849090452,74763495.71116225
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A2E31D68>,"(0, 1, 0)","(1, 0, 0, 12)",,3982.082206419939,3988.6688160693884,97596.63100997036
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A2FD8B00>,"(0, 1, 0)","(1, 0, 1, 12)",,3966.2884969920883,3976.153298084172,110647.33075091694
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A2DD1DD8>,"(0, 1, 0)","(1, 0, 2, 12)",,3740.800584083073,3753.7035707779255,332010.02978044556
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A36BB4E0>,"(0, 1, 0)","(1, 1, 0, 12)",,3815.1128220062214,3821.5750392399304,79902.47521226206
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A3044400>,"(0, 1, 0)","(1, 1, 1, 12)",,3788.690317792373,3798.367557813513,116336.16318638658
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A3044320>,"(0, 1, 0)","(1, 1, 2, 12)",,3552.1087185458646,3564.7449397427226,336396.3273814833
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A2E318D0>,"(0, 1, 0)","(2, 0, 0, 12)",,3755.270292067489,3764.963617918053,108753.4082648246
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A2E47780>,"(0, 1, 0)","(2, 0, 1, 12)",,3757.469357665389,3770.3937921328074,106464.66998397966
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A2E47080>,"(0, 1, 0)","(2, 0, 2, 12)",,3741.5047492521526,3757.6334826207185,332883.88322673907
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A3044B00>,"(0, 1, 0)","(2, 1, 0, 12)",,3549.2734107780857,3558.7677686998563,88557.42654382168
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A37641D0>,"(0, 1, 0)","(2, 1, 1, 12)",,3543.9908954568427,3556.6500393525366,95454.92387704988
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A2FD8748>,"(0, 1, 0)","(2, 1, 2, 12)",,3531.1012111767095,3546.8964876727823,6157274881743.956
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A2E47C50>,"(0, 1, 1)","(0, 0, 0, 12)",,3983.3109075737484,3989.995576077678,111502.90950491949
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A2DE3390>,"(0, 1, 1)","(0, 0, 1, 12)",,3759.5393435017795,3769.3889546879936,108757.95422259325
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A2DE3898>,"(0, 1, 1)","(0, 0, 2, 12)",,3492.436038362882,3505.317461663195,326168.3672513472
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1AE5DA240>,"(0, 1, 1)","(0, 1, 0, 12)",,4015.1440103152836,4021.7104177727597,120481.32736002086
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A2DE3C18>,"(0, 1, 1)","(0, 1, 1, 12)",,3634.801766499076,3644.4628339743113,162914.41091863206
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1AE5DA898>,"(0, 1, 1)","(0, 1, 2, 12)",,3372.6634465321695,3385.2766129101606,84451699.6396166
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1AE61B3C8>,"(0, 1, 1)","(1, 0, 0, 12)",,3798.9696299785246,3808.849544452698,111422.82606178382
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1AE5DA9E8>,"(0, 1, 1)","(1, 0, 1, 12)",,3761.521434336952,3774.6542492519043,108397.03897701009
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1AE61B7B8>,"(0, 1, 1)","(1, 0, 2, 12)",,3539.63006769989,3555.7318468252815,342664.6432316176
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1AFB940F0>,"(0, 1, 1)","(1, 1, 0, 12)",,3677.9311659626173,3687.624491813181,129286.1255683001
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1AFB94A58>,"(0, 1, 1)","(1, 1, 1, 12)",,3631.4864694758626,3644.3678927761757,155775.05023187964
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1AFB94CF8>,"(0, 1, 1)","(1, 1, 2, 12)",,3374.3980055356906,3390.1644635081793,324125.50221455295
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1B37D8400>,"(0, 1, 1)","(2, 0, 0, 12)",,3575.1580365186815,3588.0824709861,101021.42055654046
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1B37D83C8>,"(0, 1, 1)","(2, 0, 1, 12)",,3576.9710148087725,3593.126557893045,101190.61892646103
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1B37D87F0>,"(0, 1, 1)","(2, 0, 2, 12)",,3541.6111652463123,3560.9333001967825,342435.2056899343
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1B3810358>,"(0, 1, 1)","(2, 1, 0, 12)",,3426.7633563171185,3439.4225002128123,88909.64815250761
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1B37D8C18>,"(0, 1, 1)","(2, 1, 1, 12)",,3429.8597363721383,3445.683666241756,103451.24745613772
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1B38108D0>,"(0, 1, 1)","(2, 1, 2, 12)",,3374.3070808104794,3393.2268303774663,1926394443955.2175
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1B383E0B8>,"(0, 1, 2)","(0, 0, 0, 12)",,3689.317880279575,3699.330494518679,110322.83366061193
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1B3810C18>,"(0, 1, 2)","(0, 0, 1, 12)",,3481.6712014715013,3494.783660108423,105875.29750853885
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1C29565F8>,"(0, 1, 2)","(0, 0, 2, 12)",,3281.9070975516715,3297.9817763397164,325633.8774114221
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1C2956780>,"(0, 1, 2)","(0, 1, 0, 12)",,3957.3179556119785,3967.15229958967,125697.7503188506
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1B383EFD0>,"(0, 1, 2)","(0, 1, 1, 12)",,3555.8800958894667,3568.7398389199025,105831.38940708604
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A3764358>,"(0, 1, 2)","(0, 1, 2, 12)",,3139.638931523714,3155.376403907781,36633304.44124647
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1C69410F0>,"(0, 1, 2)","(1, 0, 0, 12)",,3534.893624937152,3548.0668442360497,110387.72077419158
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1C2956908>,"(0, 1, 2)","(1, 0, 1, 12)",,3638.8222742150065,3655.212847511159,107658.55182478674
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1C69419E8>,"(0, 1, 2)","(1, 0, 2, 12)",,3421.04346828422,3440.333082829874,330222.2964864472
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1C69743C8>,"(0, 1, 2)","(1, 1, 0, 12)",,3557.9261000896477,3570.850534557066,154179.16532785865
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1C69AB4A8>,"(0, 1, 2)","(1, 1, 1, 12)",,3518.6239961348915,3534.6986749229363,374946.54301840515
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1C69AB978>,"(0, 1, 2)","(1, 1, 2, 12)",,3250.5087666255577,3269.3937334864386,316110.56590351963
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1C69AB5F8>,"(0, 1, 2)","(2, 0, 0, 12)",,3474.259016306003,3490.414559390276,86261.55992157158
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1C9945470>,"(0, 1, 2)","(2, 0, 1, 12)",,3475.988287397782,3495.3749390989096,78512.43711063205
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1C9945828>,"(0, 1, 2)","(2, 0, 2, 12)",,3423.0040126441663,3445.5085629474293,350886.2031164119
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1C69AB748>,"(0, 1, 2)","(2, 1, 0, 12)",,3319.0453406933684,3334.869270562986,77815.01504887399
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E180C27470>,"(0, 1, 2)","(2, 1, 1, 12)",,3319.6884225599388,3338.67713840348,97514.03300727485
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E180C272E8>,"(0, 1, 2)","(2, 1, 2, 12)",,3252.184838113047,3274.2172994507414,1647483718329.6758
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E180C275F8>,"(1, 0, 0)","(0, 0, 0, 12)",,4191.829521974882,4198.533238241834,126665.58655484543
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1814E34E0>,"(1, 0, 0)","(0, 0, 1, 12)",,3964.5412018581474,3974.4211163323207,149447.07664947482
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1814E3978>,"(1, 0, 0)","(0, 0, 2, 12)",,3769.192136225409,3782.1165706928273,380031.55439734535
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1814E38D0>,"(1, 0, 0)","(0, 1, 0, 12)",,4083.4361553504295,4090.0227649998787,114748.7369646135
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E18001F4A8>,"(1, 0, 0)","(0, 1, 1, 12)",,3851.1130714770816,3860.8063973276453,81591.47054519982
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E18001F630>,"(1, 0, 0)","(0, 1, 2, 12)",,3535.3460400378817,3548.0051839335756,150927950.35818064
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1C9945278>,"(1, 0, 0)","(1, 0, 0, 12)",,3964.8105081961344,3974.6904226703077,111439.40231108478
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E18003C2B0>,"(1, 0, 0)","(1, 0, 1, 12)",,4043.4534175001936,4056.6266367990916,125869.20371813225
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E18003C4E0>,"(1, 0, 0)","(1, 0, 2, 12)",,3772.4508194590235,3788.606362543296,393347.96842489205
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1814E3F98>,"(1, 0, 0)","(1, 1, 0, 12)",,3818.1192462625413,3827.812572113105,91137.16095371332
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E185BEE048>,"(1, 0, 0)","(1, 1, 1, 12)",,4893.708441767927,4906.632876235345,1293050665.2777
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E185BEE940>,"(1, 0, 0)","(1, 1, 2, 12)",,4069.327496607281,4085.1514264768985,56894802675100.1
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E185BEE898>,"(1, 0, 0)","(2, 0, 0, 12)",,3737.418156358052,3750.3425908254703,145131.38900262667
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E185C14630>,"(1, 0, 0)","(2, 0, 1, 12)",,3739.208257170782,3755.3638002550547,107683.44620513561
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E185C14B00>,"(1, 0, 0)","(2, 0, 2, 12)",,3786.009129588131,3805.3957812892586,370592.8290333386
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E18003CB00>,"(1, 0, 0)","(2, 1, 0, 12)",,3556.2592368241685,3568.9183807198624,283123.48900222225
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E186BE8278>,"(1, 0, 0)","(2, 1, 1, 12)",,4118.90401653851,4134.7279464081275,134554.8145085082
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E186BE85C0>,"(1, 0, 0)","(2, 1, 2, 12)",,4067.671112531654,4086.6598283751955,56968134926886.055
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E186C39048>,"(1, 0, 1)","(0, 0, 0, 12)",,3968.9021540692274,3978.94347666138,124222.56643293858
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E186C39358>,"(1, 0, 1)","(0, 0, 1, 12)",,3749.0347408973835,3762.1878090201617,159502.83254275098
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E186C399B0>,"(1, 0, 1)","(0, 0, 2, 12)",,3535.345335594063,3551.4740689626287,437660.67837021546
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E185BEEF98>,"(1, 0, 1)","(0, 1, 0, 12)",,4103.50653542508,4113.371336517163,112987.885449522
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A3671160>,"(1, 0, 1)","(0, 1, 1, 12)",,4004.0644157383776,4016.9674024332303,2.62533216081802e+27
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A32BB128>,"(1, 0, 1)","(0, 1, 2, 12)",,3320.1919052699486,3335.9871817660214,1395813846.6820772
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A2E31B00>,"(1, 0, 1)","(1, 0, 0, 12)",,3767.94757307522,3781.120792374118,121865.9965147501
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A3764DD8>,"(1, 0, 1)","(1, 0, 1, 12)",,3751.0222229071787,3767.4635580606514,116953.70658551843
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1A340BFD0>,"(1, 0, 1)","(1, 0, 2, 12)",,3683.0477674846916,3702.4022475269708,356059.048289976
20024,<statsmodels.tsa.statespace.sarimax.SARIMAXResultsWrapper object at 0x000001E1B37D8E10>,"(1, 0, 1)","(1, 1, 0, 12)",,3674.480111364845,3687.4045458322635,139505.5236634166
